document_id,CIN,document_type,title,publisher,document_date,download_url,local_filename,file_hash,retrieved_at
DOC_FF10FFA2C430,L17110GJ1986PLC009099,GST_TAXPAYER_DATA,GST Public Taxpayer Registration & Business Footprint - KIRAN SYNTEX LIMITED,GST Council Public Portal,2026-01-10,https://www.bseindia.com/stock-share-price/kiran-syntex-limited/KIRANSY/530443/,documents/KIRAN SYNTEX LIMITED/GST_Place_of_Business_Registration.pdf,863ce022e822ac89575ac3d6e6331da245001c7672be76c3377d6ddd741a319e,2026-08-26T17:10:00Z
DOC_0D32B70EB24C,L17111GJ1984PLC045995,COMPANY_MASTER_DATA,Company Master Data Record - NAKODA LIMITED,Ministry of Corporate Affairs (MCA),2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17111GJ1984PLC045995,documents/NAKODA LIMITED/Company_Master_Data.pdf,afa9eb0d9fd71b3504faf67b9278270fefa2690cc72ad121b3f172a1bb7fec04,2026-08-26T17:30:00Z
DOC_77B67CD5FA0E,L17111GJ1984PLC045995,FINANCIAL_STATEMENT,Form AOC-4 Financial Statements FY 2024-25 - NAKODA LIMITED,MCA Corporate Filings,2025-03-31,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17111GJ1984PLC045995,documents/NAKODA LIMITED/AOC-4_Financial_Statements_FY25.pdf,16ea943fc85a84a39d15a94c3a496d701f21d5db9af12ed8beb365d9ce369767,2026-08-26T17:30:00Z
DOC_C48A0DE0035D,L17111GJ1984PLC045995,ANNUAL_RETURN,Form MGT-7 Annual Return FY 2024-25 - NAKODA LIMITED,MCA Corporate Filings,2025-09-30,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17111GJ1984PLC045995,documents/NAKODA LIMITED/MGT-7_Annual_Return_FY25.pdf,bfcefb0df29a27105697ac9d96396b7cf45e7e000dfde59517e708d90381060a,2026-08-26T17:30:00Z
DOC_C44D76DDEA8D,L17111GJ1984PLC045995,DIRECTOR_KMP_CHANGES,Form DIR-12 Director Particulars & KMP - NAKODA LIMITED,MCA Corporate Filings,2024-10-12,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17111GJ1984PLC045995,documents/NAKODA LIMITED/DIR-12_Director_Records.pdf,0179f3973d628c00a35be63fcbe34706495f3bb87b09db72e52ad64fb36a6402,2026-08-26T17:30:00Z
DOC_881B644CC650,L17111GJ1984PLC045995,AUDITOR_APPOINTMENT,Form ADT-1 Auditor Appointment Resolution - NAKODA LIMITED,MCA Corporate Filings,2024-09-25,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17111GJ1984PLC045995,documents/NAKODA LIMITED/ADT-1_Auditor_Appointment.pdf,fb6be74e438341836a9028be24f7a25eebe64c720afcd8af44e8685247c4e407,2026-08-26T17:30:00Z
DOC_EB7BEB6814D1,L17111GJ1984PLC045995,REGISTERED_OFFICE,Form INC-22 Registered Office Proof - NAKODA LIMITED,MCA Corporate Filings,2023-04-18,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17111GJ1984PLC045995,documents/NAKODA LIMITED/INC-22_Registered_Office_Proof.pdf,c98c258db628e8360ae33b1a17998204c0dd78ae324666e02e6b436a75846481,2026-08-26T17:30:00Z
DOC_45678098D5B6,L17111GJ1984PLC045995,RESOLUTIONS_AGREEMENTS,Form MGT-14 Special Resolutions - NAKODA LIMITED,MCA Corporate Filings,2024-02-14,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17111GJ1984PLC045995,documents/NAKODA LIMITED/MGT-14_Special_Resolutions.pdf,b52defcf566f21b78f624f078313c5fb89160a216ed77bd2a6d39ce85788e46d,2026-08-26T17:30:00Z
DOC_1F01761D7D24,L17111GJ1984PLC045995,GST_TAXPAYER_DATA,GST Public Taxpayer Registration - NAKODA LIMITED,GST Council Public Portal,2026-01-15,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17111GJ1984PLC045995,documents/NAKODA LIMITED/GST_Place_of_Business_Registration.pdf,5299a49148880f9e9273d8667b73f4b5d21dbca7bd96d6f63ad435e4049655ac,2026-08-26T17:30:00Z
DOC_FC01B82E5434,L17111GJ1986PLC048202,COMPANY_MASTER_DATA,Company Master Data Record - RECRON SYNTHETICS LIMITED.,Ministry of Corporate Affairs (MCA),2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17111GJ1986PLC048202,documents/RECRON SYNTHETICS LIMITED./Company_Master_Data.pdf,56cbc683658e27b34a6cdb2df69b01a98f18e4ef8c93ddd8beecbdb1caa931cf,2026-08-26T17:30:00Z
DOC_7E9E17495393,L17111GJ1986PLC048202,FINANCIAL_STATEMENT,Form AOC-4 Financial Statements FY 2024-25 - RECRON SYNTHETICS LIMITED.,MCA Corporate Filings,2025-03-31,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17111GJ1986PLC048202,documents/RECRON SYNTHETICS LIMITED./AOC-4_Financial_Statements_FY25.pdf,c43ceff3b97a9350b9b39aaac366f6b2eb86aaca5254e01935c365b2fd8aa201,2026-08-26T17:30:00Z
DOC_507C2E57A69D,L17111GJ1986PLC048202,ANNUAL_RETURN,Form MGT-7 Annual Return FY 2024-25 - RECRON SYNTHETICS LIMITED.,MCA Corporate Filings,2025-09-30,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17111GJ1986PLC048202,documents/RECRON SYNTHETICS LIMITED./MGT-7_Annual_Return_FY25.pdf,736be8fa055b106d687067f0c38ff0d0f5a9382087aecd4996c79b861261e501,2026-08-26T17:30:00Z
DOC_38F8BACF8A9E,L17111GJ1986PLC048202,DIRECTOR_KMP_CHANGES,Form DIR-12 Director Particulars & KMP - RECRON SYNTHETICS LIMITED.,MCA Corporate Filings,2024-10-12,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17111GJ1986PLC048202,documents/RECRON SYNTHETICS LIMITED./DIR-12_Director_Records.pdf,ad3346f25c71a5fba095ac321a20188092e1d4fd4a95cb42db51f0122ecb0e82,2026-08-26T17:30:00Z
DOC_A041A5EE1BC5,L17111GJ1986PLC048202,AUDITOR_APPOINTMENT,Form ADT-1 Auditor Appointment Resolution - RECRON SYNTHETICS LIMITED.,MCA Corporate Filings,2024-09-25,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17111GJ1986PLC048202,documents/RECRON SYNTHETICS LIMITED./ADT-1_Auditor_Appointment.pdf,9cc46699f9549e6fc8cbb3011b9c7af6d8af595faa1d823ffe6cf6c1ba2ef876,2026-08-26T17:30:00Z
DOC_814A2E92CEAA,L17111GJ1986PLC048202,REGISTERED_OFFICE,Form INC-22 Registered Office Proof - RECRON SYNTHETICS LIMITED.,MCA Corporate Filings,2023-04-18,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17111GJ1986PLC048202,documents/RECRON SYNTHETICS LIMITED./INC-22_Registered_Office_Proof.pdf,833c5620727aaffb2d5ba96452828291cc05b1b06579df117fae245999b05dfe,2026-08-26T17:30:00Z
DOC_9F656C24E7EC,L17111GJ1986PLC048202,RESOLUTIONS_AGREEMENTS,Form MGT-14 Special Resolutions - RECRON SYNTHETICS LIMITED.,MCA Corporate Filings,2024-02-14,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17111GJ1986PLC048202,documents/RECRON SYNTHETICS LIMITED./MGT-14_Special_Resolutions.pdf,30eede2632bae4294a268107ddb8eb9752d0a95c5e13d1aed048333f51aaf054,2026-08-26T17:30:00Z
DOC_EC932C86FE84,L17111GJ1986PLC048202,GST_TAXPAYER_DATA,GST Public Taxpayer Registration - RECRON SYNTHETICS LIMITED.,GST Council Public Portal,2026-01-15,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17111GJ1986PLC048202,documents/RECRON SYNTHETICS LIMITED./GST_Place_of_Business_Registration.pdf,26b26ae3e280924d82e3689bb756707d4faefadc32b5a4de5a3ede5de2b87fc9,2026-08-26T17:30:00Z
DOC_4C6463568E11,L17119GJ1982PLC005424,COMPANY_MASTER_DATA,Company Master Data Record - RAGHUVIR SYNTHETICS LIMITED,Ministry of Corporate Affairs (MCA),2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17119GJ1982PLC005424,documents/RAGHUVIR SYNTHETICS LIMITED/Company_Master_Data.pdf,c1cbc446daddb6ebeea974bb59253c0078e46974f5e291a0be8c8c35bda8e80e,2026-08-26T17:30:00Z
DOC_68002EC1593B,L17119GJ1982PLC005424,FINANCIAL_STATEMENT,Form AOC-4 Financial Statements FY 2024-25 - RAGHUVIR SYNTHETICS LIMITED,MCA Corporate Filings,2025-03-31,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17119GJ1982PLC005424,documents/RAGHUVIR SYNTHETICS LIMITED/AOC-4_Financial_Statements_FY25.pdf,64c0bb3df6c68dc6b7adb659f54d91a2e38b1949d7c8a29fb59728f5a4509b4b,2026-08-26T17:30:00Z
DOC_F7A55F2DE5A4,L17119GJ1982PLC005424,ANNUAL_RETURN,Form MGT-7 Annual Return FY 2024-25 - RAGHUVIR SYNTHETICS LIMITED,MCA Corporate Filings,2025-09-30,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17119GJ1982PLC005424,documents/RAGHUVIR SYNTHETICS LIMITED/MGT-7_Annual_Return_FY25.pdf,b9ada47767bcf64d3cfd8e4587bf7ad1562a3cf0cb0b190ea090dd8d812f3c75,2026-08-26T17:30:00Z
DOC_1D0CC3B336F3,L17119GJ1982PLC005424,DIRECTOR_KMP_CHANGES,Form DIR-12 Director Particulars & KMP - RAGHUVIR SYNTHETICS LIMITED,MCA Corporate Filings,2024-10-12,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17119GJ1982PLC005424,documents/RAGHUVIR SYNTHETICS LIMITED/DIR-12_Director_Records.pdf,e5b7136d922653205f8c155e0d052c7d8a2370fea752eff23c24335072a99508,2026-08-26T17:30:00Z
DOC_9F6CF8C3C681,L17119GJ1982PLC005424,AUDITOR_APPOINTMENT,Form ADT-1 Auditor Appointment Resolution - RAGHUVIR SYNTHETICS LIMITED,MCA Corporate Filings,2024-09-25,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17119GJ1982PLC005424,documents/RAGHUVIR SYNTHETICS LIMITED/ADT-1_Auditor_Appointment.pdf,11f6f1015fe2ca7f811fa65cef599288775ed02354fae03f4cb899a601c42745,2026-08-26T17:30:00Z
DOC_F5D58B103A43,L17119GJ1982PLC005424,REGISTERED_OFFICE,Form INC-22 Registered Office Proof - RAGHUVIR SYNTHETICS LIMITED,MCA Corporate Filings,2023-04-18,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17119GJ1982PLC005424,documents/RAGHUVIR SYNTHETICS LIMITED/INC-22_Registered_Office_Proof.pdf,39abbabfcd034483183b4f1cafcf375c81bd343a6dcdc4d342f4bd6ce19cfcc1,2026-08-26T17:30:00Z
DOC_2F9D4CEEAE96,L17119GJ1982PLC005424,RESOLUTIONS_AGREEMENTS,Form MGT-14 Special Resolutions - RAGHUVIR SYNTHETICS LIMITED,MCA Corporate Filings,2024-02-14,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17119GJ1982PLC005424,documents/RAGHUVIR SYNTHETICS LIMITED/MGT-14_Special_Resolutions.pdf,c41d515ace667f666184ae0888a456b68ed3238c830668937b4108669402c171,2026-08-26T17:30:00Z
DOC_6B4515CA0F32,L17119GJ1982PLC005424,GST_TAXPAYER_DATA,GST Public Taxpayer Registration - RAGHUVIR SYNTHETICS LIMITED,GST Council Public Portal,2026-01-15,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17119GJ1982PLC005424,documents/RAGHUVIR SYNTHETICS LIMITED/GST_Place_of_Business_Registration.pdf,bdfc1f9141f21e4ffc52910c8f1ccd7e988d63bcf66d97230ce3506cc47ead4a,2026-08-26T17:30:00Z
DOC_537DCC670EBF,L17119GJ1982PLC009258,COMPANY_MASTER_DATA,Company Master Data Record - AMBASSADOR INTRA HOLDINGS LIMITED,Ministry of Corporate Affairs (MCA),2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17119GJ1982PLC009258,documents/AMBASSADOR INTRA HOLDINGS LIMITED/Company_Master_Data.pdf,d632cba61e9d8ea0b4cbcea3dd7c57f5fb5e01663ed91f90ad04f7132e4c9d8d,2026-08-26T17:30:00Z
DOC_7214057337AD,L17119GJ1982PLC009258,FINANCIAL_STATEMENT,Form AOC-4 Financial Statements FY 2024-25 - AMBASSADOR INTRA HOLDINGS LIMITED,MCA Corporate Filings,2025-03-31,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17119GJ1982PLC009258,documents/AMBASSADOR INTRA HOLDINGS LIMITED/AOC-4_Financial_Statements_FY25.pdf,e6f8188e8d8038bfc1f2f02c330fe7420932d54a2d47faede97ef13ad56abda4,2026-08-26T17:30:00Z
DOC_67E6A674950E,L17119GJ1982PLC009258,ANNUAL_RETURN,Form MGT-7 Annual Return FY 2024-25 - AMBASSADOR INTRA HOLDINGS LIMITED,MCA Corporate Filings,2025-09-30,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17119GJ1982PLC009258,documents/AMBASSADOR INTRA HOLDINGS LIMITED/MGT-7_Annual_Return_FY25.pdf,8c040dbd93100325254f976144b52bfbb238b356ffffd56dab2c44aac8d032cd,2026-08-26T17:30:00Z
DOC_87561AD3C81C,L17119GJ1982PLC009258,DIRECTOR_KMP_CHANGES,Form DIR-12 Director Particulars & KMP - AMBASSADOR INTRA HOLDINGS LIMITED,MCA Corporate Filings,2024-10-12,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17119GJ1982PLC009258,documents/AMBASSADOR INTRA HOLDINGS LIMITED/DIR-12_Director_Records.pdf,53a18349dc138950c01378e8e5511e1538bd5bf71bab1027cd554127ba0b14ad,2026-08-26T17:30:00Z
DOC_C7777AD858FF,L17119GJ1982PLC009258,AUDITOR_APPOINTMENT,Form ADT-1 Auditor Appointment Resolution - AMBASSADOR INTRA HOLDINGS LIMITED,MCA Corporate Filings,2024-09-25,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17119GJ1982PLC009258,documents/AMBASSADOR INTRA HOLDINGS LIMITED/ADT-1_Auditor_Appointment.pdf,068437a9c16e3e99added60044034fded3a7bf7fa356a0172d7f716f46864410,2026-08-26T17:30:00Z
DOC_02232FB78DA1,L17119GJ1982PLC009258,REGISTERED_OFFICE,Form INC-22 Registered Office Proof - AMBASSADOR INTRA HOLDINGS LIMITED,MCA Corporate Filings,2023-04-18,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17119GJ1982PLC009258,documents/AMBASSADOR INTRA HOLDINGS LIMITED/INC-22_Registered_Office_Proof.pdf,06440c77206191b1852ce36c4c5d7ba4b1badf21efc262cbfacad15ab6a4f9cc,2026-08-26T17:30:00Z
DOC_A1FFF25C1674,L17119GJ1982PLC009258,RESOLUTIONS_AGREEMENTS,Form MGT-14 Special Resolutions - AMBASSADOR INTRA HOLDINGS LIMITED,MCA Corporate Filings,2024-02-14,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17119GJ1982PLC009258,documents/AMBASSADOR INTRA HOLDINGS LIMITED/MGT-14_Special_Resolutions.pdf,4ebd1fdae918724c8f0d3ae74c8d625ba17888a4c5f16e50758f8e10816f0d07,2026-08-26T17:30:00Z
DOC_DB71BD185C7D,L17119GJ1982PLC009258,GST_TAXPAYER_DATA,GST Public Taxpayer Registration - AMBASSADOR INTRA HOLDINGS LIMITED,GST Council Public Portal,2026-01-15,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17119GJ1982PLC009258,documents/AMBASSADOR INTRA HOLDINGS LIMITED/GST_Place_of_Business_Registration.pdf,5cab522dac1e3058f159cc9606a8848e7650334c0411e2a72d943e0c727d7ffb,2026-08-26T17:30:00Z
DOC_0B2993618318,L17119GJ1986PLC009009,COMPANY_MASTER_DATA,Company Master Data Record - BISIL PLAST LIMITED,Ministry of Corporate Affairs (MCA),2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17119GJ1986PLC009009,documents/BISIL PLAST LIMITED/Company_Master_Data.pdf,28679fc468930a34219fc2ce2a5537ea636caa3f001a3d281923a15a10b1f632,2026-08-26T17:30:00Z
DOC_BEC9B47A9F37,L17119GJ1986PLC009009,FINANCIAL_STATEMENT,Form AOC-4 Financial Statements FY 2024-25 - BISIL PLAST LIMITED,MCA Corporate Filings,2025-03-31,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17119GJ1986PLC009009,documents/BISIL PLAST LIMITED/AOC-4_Financial_Statements_FY25.pdf,ec70e184f25de82c346b0d568682c9e924db6f83b1caa0d6b5592a26c14c688b,2026-08-26T17:30:00Z
DOC_C5EB7B6C9603,L17119GJ1986PLC009009,ANNUAL_RETURN,Form MGT-7 Annual Return FY 2024-25 - BISIL PLAST LIMITED,MCA Corporate Filings,2025-09-30,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17119GJ1986PLC009009,documents/BISIL PLAST LIMITED/MGT-7_Annual_Return_FY25.pdf,d05d8b166f1aaada4a1b185d8520d31c3a034306855abc78cbac3661532530ec,2026-08-26T17:30:00Z
DOC_DB3FD50B671F,L17119GJ1986PLC009009,DIRECTOR_KMP_CHANGES,Form DIR-12 Director Particulars & KMP - BISIL PLAST LIMITED,MCA Corporate Filings,2024-10-12,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17119GJ1986PLC009009,documents/BISIL PLAST LIMITED/DIR-12_Director_Records.pdf,67412e7ce3a10d55e2c7a5cf5139356c1d414f5164b8701c4ba70a74363d2ce1,2026-08-26T17:30:00Z
DOC_970C117F613D,L17119GJ1986PLC009009,AUDITOR_APPOINTMENT,Form ADT-1 Auditor Appointment Resolution - BISIL PLAST LIMITED,MCA Corporate Filings,2024-09-25,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17119GJ1986PLC009009,documents/BISIL PLAST LIMITED/ADT-1_Auditor_Appointment.pdf,38328bd6f5d9c2f5521e8905b33ff762c82b22130b56df9b93ee9e4733855824,2026-08-26T17:30:00Z
DOC_34E0E7E32E0E,L17119GJ1986PLC009009,REGISTERED_OFFICE,Form INC-22 Registered Office Proof - BISIL PLAST LIMITED,MCA Corporate Filings,2023-04-18,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17119GJ1986PLC009009,documents/BISIL PLAST LIMITED/INC-22_Registered_Office_Proof.pdf,836bc69b4bdd2b6ae6d20e5594356e0bb03ab661ce6757dbfddb7c18317e8b1f,2026-08-26T17:30:00Z
DOC_3F73EB0915FD,L17119GJ1986PLC009009,RESOLUTIONS_AGREEMENTS,Form MGT-14 Special Resolutions - BISIL PLAST LIMITED,MCA Corporate Filings,2024-02-14,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17119GJ1986PLC009009,documents/BISIL PLAST LIMITED/MGT-14_Special_Resolutions.pdf,3fca366ce81ddaf6fa08bdf06cc292b8de6c3788a46368116eb3148e5f8fbcf6,2026-08-26T17:30:00Z
DOC_B058E413122E,L17119GJ1986PLC009009,GST_TAXPAYER_DATA,GST Public Taxpayer Registration - BISIL PLAST LIMITED,GST Council Public Portal,2026-01-15,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17119GJ1986PLC009009,documents/BISIL PLAST LIMITED/GST_Place_of_Business_Registration.pdf,b9ac2398b717457ec566193c608367c1cde4f5392bd551a388dff32a52878859,2026-08-26T17:30:00Z
DOC_390276B01EA4,L17119GJ1986PLC009152,COMPANY_MASTER_DATA,Company Master Data Record - BAHUMA POLYTEX LIMITED,Ministry of Corporate Affairs (MCA),2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17119GJ1986PLC009152,documents/BAHUMA POLYTEX LIMITED/Company_Master_Data.pdf,92c8bb54138605223562fdd3c6d689ceef4a338138bd9794699aff52b663fa31,2026-08-26T17:30:00Z
DOC_E24D44D71DD0,L17119GJ1986PLC009152,FINANCIAL_STATEMENT,Form AOC-4 Financial Statements FY 2024-25 - BAHUMA POLYTEX LIMITED,MCA Corporate Filings,2025-03-31,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17119GJ1986PLC009152,documents/BAHUMA POLYTEX LIMITED/AOC-4_Financial_Statements_FY25.pdf,ed2349f36ca2cd9ea8d85e2c589909b2d4420e9e432809864a0f39e904ae26f8,2026-08-26T17:30:00Z
DOC_5A9BA064C765,L17119GJ1986PLC009152,ANNUAL_RETURN,Form MGT-7 Annual Return FY 2024-25 - BAHUMA POLYTEX LIMITED,MCA Corporate Filings,2025-09-30,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17119GJ1986PLC009152,documents/BAHUMA POLYTEX LIMITED/MGT-7_Annual_Return_FY25.pdf,71212393a22cba44638da25f5efb886ef3909c8e6f424b8f0cd9445eccfd059d,2026-08-26T17:30:00Z
DOC_3CBBCBE6BEC2,L17119GJ1986PLC009152,DIRECTOR_KMP_CHANGES,Form DIR-12 Director Particulars & KMP - BAHUMA POLYTEX LIMITED,MCA Corporate Filings,2024-10-12,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17119GJ1986PLC009152,documents/BAHUMA POLYTEX LIMITED/DIR-12_Director_Records.pdf,a41857caab682631d4e142dafb5eeb74aa1fb320fb899f27cd4168a37f61e5c2,2026-08-26T17:30:00Z
DOC_8C81E3B803D9,L17119GJ1986PLC009152,AUDITOR_APPOINTMENT,Form ADT-1 Auditor Appointment Resolution - BAHUMA POLYTEX LIMITED,MCA Corporate Filings,2024-09-25,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17119GJ1986PLC009152,documents/BAHUMA POLYTEX LIMITED/ADT-1_Auditor_Appointment.pdf,d6fc59f577d06f1e23ff1a15dae0d9eb939c6f9d9b0cca1a03b73138b778170f,2026-08-26T17:30:00Z
DOC_AB25DE25C13A,L17119GJ1986PLC009152,REGISTERED_OFFICE,Form INC-22 Registered Office Proof - BAHUMA POLYTEX LIMITED,MCA Corporate Filings,2023-04-18,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17119GJ1986PLC009152,documents/BAHUMA POLYTEX LIMITED/INC-22_Registered_Office_Proof.pdf,2bb34bb323eb8565de76aa3fe88e277568459d223101fcd75d05131fef864927,2026-08-26T17:30:00Z
DOC_3B656FE76818,L17119GJ1986PLC009152,RESOLUTIONS_AGREEMENTS,Form MGT-14 Special Resolutions - BAHUMA POLYTEX LIMITED,MCA Corporate Filings,2024-02-14,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17119GJ1986PLC009152,documents/BAHUMA POLYTEX LIMITED/MGT-14_Special_Resolutions.pdf,9f48a8824706cc4c8db93baa741ada0c3b152318c2ae8816b40327750b437c07,2026-08-26T17:30:00Z
DOC_2BEA902D0F2A,L17119GJ1986PLC009152,GST_TAXPAYER_DATA,GST Public Taxpayer Registration - BAHUMA POLYTEX LIMITED,GST Council Public Portal,2026-01-15,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17119GJ1986PLC009152,documents/BAHUMA POLYTEX LIMITED/GST_Place_of_Business_Registration.pdf,1a5ac7ff07a16e0a8eb2bb7890cade8c311351cbc0c612b9c0a7de7cce640842,2026-08-26T17:30:00Z
DOC_B19B3562B6E4,L17239GJ1985PLC007829,COMPANY_MASTER_DATA,Company Master Data Record - SHRI JAGDAMBA POLYMERS LIMITED,Ministry of Corporate Affairs (MCA),2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17239GJ1985PLC007829,documents/SHRI JAGDAMBA POLYMERS LIMITED/Company_Master_Data.pdf,1117e52970d26e33062ba968c68a9c997ad2252fd52cb35da99f5bfc3841bc24,2026-08-26T17:30:00Z
DOC_264F071BA84E,L17239GJ1985PLC007829,FINANCIAL_STATEMENT,Form AOC-4 Financial Statements FY 2024-25 - SHRI JAGDAMBA POLYMERS LIMITED,MCA Corporate Filings,2025-03-31,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17239GJ1985PLC007829,documents/SHRI JAGDAMBA POLYMERS LIMITED/AOC-4_Financial_Statements_FY25.pdf,66929731a0971545bb59ca10665abc64b19643e3f4eba3c47dffd3018170e9ed,2026-08-26T17:30:00Z
DOC_65134B9D2A35,L17239GJ1985PLC007829,ANNUAL_RETURN,Form MGT-7 Annual Return FY 2024-25 - SHRI JAGDAMBA POLYMERS LIMITED,MCA Corporate Filings,2025-09-30,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17239GJ1985PLC007829,documents/SHRI JAGDAMBA POLYMERS LIMITED/MGT-7_Annual_Return_FY25.pdf,31cb62ecca2cef4b5258b2157d0de4023df9e91a4695cf100fdc1b20ad93c119,2026-08-26T17:30:00Z
DOC_F1C6A780DA5D,L17239GJ1985PLC007829,DIRECTOR_KMP_CHANGES,Form DIR-12 Director Particulars & KMP - SHRI JAGDAMBA POLYMERS LIMITED,MCA Corporate Filings,2024-10-12,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17239GJ1985PLC007829,documents/SHRI JAGDAMBA POLYMERS LIMITED/DIR-12_Director_Records.pdf,f3687934a003ddedbd4d6c4156f6ba735f7bc325908aa5f37304d8e8e50198d3,2026-08-26T17:30:00Z
DOC_FA7872DE55E2,L17239GJ1985PLC007829,AUDITOR_APPOINTMENT,Form ADT-1 Auditor Appointment Resolution - SHRI JAGDAMBA POLYMERS LIMITED,MCA Corporate Filings,2024-09-25,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17239GJ1985PLC007829,documents/SHRI JAGDAMBA POLYMERS LIMITED/ADT-1_Auditor_Appointment.pdf,3c17c2e9fd7d9043b1fb800733ac1720bef207970017b1b0f29421b69cc1a5d1,2026-08-26T17:30:00Z
DOC_0B8E1F8181FA,L17239GJ1985PLC007829,REGISTERED_OFFICE,Form INC-22 Registered Office Proof - SHRI JAGDAMBA POLYMERS LIMITED,MCA Corporate Filings,2023-04-18,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17239GJ1985PLC007829,documents/SHRI JAGDAMBA POLYMERS LIMITED/INC-22_Registered_Office_Proof.pdf,82194250a06a1c37b4355b3fd6b76cffffc07732e9fff9721f11e5e6cd7d76c8,2026-08-26T17:30:00Z
DOC_5D7492173D54,L17239GJ1985PLC007829,RESOLUTIONS_AGREEMENTS,Form MGT-14 Special Resolutions - SHRI JAGDAMBA POLYMERS LIMITED,MCA Corporate Filings,2024-02-14,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17239GJ1985PLC007829,documents/SHRI JAGDAMBA POLYMERS LIMITED/MGT-14_Special_Resolutions.pdf,904433adc45205472184d60e8e9c4c2cf953a124f591aeef280496fe0b7b0ad2,2026-08-26T17:30:00Z
DOC_AF204D850E44,L17239GJ1985PLC007829,GST_TAXPAYER_DATA,GST Public Taxpayer Registration - SHRI JAGDAMBA POLYMERS LIMITED,GST Council Public Portal,2026-01-15,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L17239GJ1985PLC007829,documents/SHRI JAGDAMBA POLYMERS LIMITED/GST_Place_of_Business_Registration.pdf,5a696ca16724a6886bab9e11882c21388edaf13740d7a849bb0c82298fb5609d,2026-08-26T17:30:00Z
DOC_FACA3E74457A,L18119GJ1984PLC006922,COMPANY_MASTER_DATA,Company Master Data Record - JINDAL HOTELS LIMITED,Ministry of Corporate Affairs (MCA),2026-08-26,https://www.mca.gov.in/mcafast/companyMasterData.do?cin=L18119GJ1984PLC006922,documents/JINDAL HOTELS LIMITED/Company_Master_Data.pdf,4ccc72a26d2c834f8139b9c8ca25039c3c468a3b6eb3357f9644d937160cd045,2026-08-26T17:30:00Z
